[2024-11-20 19:16:02] Open: 94302.48, High: 94343.43, Low: 94302.48, Close: 94343.43
[2024-11-23 06:46:00] Open: 98738.86, High: 98786.31, Low: 98732.13, Close: 98779.79
[2024-11-23 06:47:03] Open: 98779.80, High: 98779.80, Low: 98752.13, Close: 98779.79
[2024-11-23 06:48:01] Open: 98774.28, High: 98872.02, Low: 98774.28, Close: 98848.88
[2024-11-23 06:49:00] Open: 98846.58, High: 98854.32, Low: 98837.72, Close: 98854.32
[2024-11-23 06:50:04] Open: 98845.20, High: 98863.34, Low: 98845.20, Close: 98852.63
[2024-11-23 06:51:03] Open: 98852.63, High: 98852.63, Low: 98831.17, Close: 98831.17
[2024-11-23 06:52:02] Open: 98832.19, High: 98844.98, Low: 98832.19, Close: 98842.92
[2024-11-23 06:53:00] Open: 98861.12, High: 98874.08, Low: 98801.32, Close: 98801.32
[2024-11-23 06:54:04] Open: 98792.60, High: 98792.60, Low: 98776.86, Close: 98780.69
[2024-11-23 06:55:02] Open: 98776.89, High: 98778.15, Low: 98776.87, Close: 98776.87
[2024-11-23 06:56:01] Open: 98766.76, High: 98776.87, Low: 98756.01, Close: 98763.38
[2024-11-23 06:57:04] Open: 98759.41, High: 98766.43, Low: 98744.11, Close: 98766.17
[2024-11-23 06:58:03] Open: 98757.53, High: 98763.82, Low: 98746.89, Close: 98748.75
[2024-11-23 06:59:01] Open: 98748.49, High: 98748.50, Low: 98746.88, Close: 98748.49
[2024-11-23 07:00:04] Open: 98748.49, High: 98823.64, Low: 98748.49, Close: 98790.74
[2024-11-23 07:01:03] Open: 98778.22, High: 98824.15, Low: 98778.22, Close: 98822.37
[2024-11-23 07:02:02] Open: 98822.50, High: 98828.79, Low: 98738.33, Close: 98738.96
[2024-11-23 07:03:00] Open: 98734.45, High: 98734.94, Low: 98672.19, Close: 98721.50
[2024-11-23 07:04:03] Open: 98702.18, High: 98721.59, Low: 98656.61, Close: 98656.61
[2024-11-23 07:05:01] Open: 98665.39, High: 98677.52, Low: 98653.59, Close: 98672.53
[2024-11-23 07:06:05] Open: 98662.57, High: 98695.96, Low: 98647.68, Close: 98695.96
[2024-11-23 07:07:03] Open: 98684.79, High: 98684.79, Low: 98646.56, Close: 98668.40
[2024-11-23 07:08:01] Open: 98700.00, High: 98729.89, Low: 98700.00, Close: 98722.70
[2024-11-23 07:09:00] Open: 98716.94, High: 98744.67, Low: 98707.99, Close: 98707.99
[2024-11-23 07:10:04] Open: 98718.73, High: 98748.78, Low: 98705.00, Close: 98730.13
[2024-11-23 07:11:02] Open: 98730.13, High: 98730.13, Low: 98686.29, Close: 98686.29
[2024-11-23 07:12:02] Open: 98668.31, High: 98698.59, Low: 98664.61, Close: 98671.86
[2024-11-23 07:13:01] Open: 98676.62, High: 98676.62, Low: 98655.40, Close: 98662.52
[2024-11-23 07:14:04] Open: 98671.66, High: 98694.67, Low: 98662.54, Close: 98682.49
[2024-11-23 07:15:02] Open: 98682.11, High: 98727.39, Low: 98681.04, Close: 98681.04
[2024-11-23 07:16:01] Open: 98681.06, High: 98681.06, Low: 98667.46, Close: 98675.92
[2024-11-23 07:17:04] Open: 98668.50, High: 98668.50, Low: 98636.55, Close: 98645.31
[2024-11-23 07:18:02] Open: 98624.12, High: 98631.74, Low: 98611.16, Close: 98614.33
[2024-11-23 07:19:01] Open: 98637.58, High: 98656.14, Low: 98600.00, Close: 98653.51
[2024-11-23 07:20:01] Open: 98666.21, High: 98670.36, Low: 98629.90, Close: 98642.36
[2024-11-23 07:21:04] Open: 98642.35, High: 98697.74, Low: 98642.35, Close: 98697.74
[2024-11-23 07:22:03] Open: 98710.60, High: 98727.49, Low: 98697.45, Close: 98707.40
[2024-11-23 07:23:02] Open: 98737.70, High: 98765.02, Low: 98731.69, Close: 98760.96
[2024-11-23 07:24:00] Open: 98757.78, High: 98806.55, Low: 98724.12, Close: 98806.55
[2024-11-23 07:25:03] Open: 98805.76, High: 98805.76, Low: 98708.40, Close: 98744.88
[2024-11-23 07:26:02] Open: 98746.96, High: 98783.48, Low: 98731.61, Close: 98781.58
[2024-11-23 07:27:01] Open: 98792.17, High: 98792.17, Low: 98738.29, Close: 98738.29
[2024-11-23 07:28:04] Open: 98742.34, High: 98744.89, Low: 98666.03, Close: 98666.03
[2024-11-23 07:29:03] Open: 98660.64, High: 98675.36, Low: 98650.61, Close: 98675.36
[2024-11-23 07:30:02] Open: 98675.36, High: 98675.36, Low: 98642.19, Close: 98656.65
[2024-11-23 07:31:00] Open: 98662.32, High: 98685.59, Low: 98659.15, Close: 98678.75
[2024-11-23 07:32:04] Open: 98685.12, High: 98737.01, Low: 98685.12, Close: 98737.01
[2024-11-23 07:33:04] Open: 98739.57, High: 98762.70, Low: 98730.25, Close: 98748.01
[2024-11-23 07:34:03] Open: 98744.00, High: 98809.46, Low: 98744.00, Close: 98775.77
[2024-11-23 07:35:02] Open: 98772.05, High: 98772.22, Low: 98710.68, Close: 98710.68
[2024-11-23 07:36:00] Open: 98707.42, High: 98715.94, Low: 98689.49, Close: 98715.94
[2024-11-23 07:37:04] Open: 98725.03, High: 98793.49, Low: 98725.03, Close: 98762.19
[2024-11-23 07:38:02] Open: 98766.44, High: 98769.88, Low: 98728.50, Close: 98733.03
[2024-11-23 07:39:00] Open: 98729.83, High: 98729.83, Low: 98693.82, Close: 98700.07
[2024-11-23 07:40:00] Open: 98693.85, High: 98709.39, Low: 98667.51, Close: 98709.39
[2024-11-23 07:41:04] Open: 98714.73, High: 98730.33, Low: 98604.39, Close: 98604.39
[2024-11-23 07:42:02] Open: 98595.04, High: 98617.53, Low: 98587.89, Close: 98593.21
[2024-11-23 07:43:00] Open: 98623.16, High: 98623.16, Low: 98570.00, Close: 98584.85
[2024-11-23 07:44:05] Open: 98593.30, High: 98593.30, Low: 98549.76, Close: 98549.76
[2024-11-23 07:45:03] Open: 98556.90, High: 98556.97, Low: 98527.82, Close: 98527.82
[2024-11-23 07:46:01] Open: 98527.98, High: 98537.75, Low: 98469.40, Close: 98469.40
[2024-11-23 07:47:05] Open: 98466.87, High: 98547.59, Low: 98466.87, Close: 98547.59
[2024-11-23 07:48:04] Open: 98535.96, High: 98545.93, Low: 98476.48, Close: 98476.48
[2024-11-23 07:49:02] Open: 98467.75, High: 98467.75, Low: 98408.96, Close: 98408.96
[2024-11-23 07:50:00] Open: 98410.24, High: 98432.78, Low: 98402.70, Close: 98407.68
[2024-11-23 07:51:03] Open: 98440.54, High: 98484.68, Low: 98402.64, Close: 98484.68
[2024-11-23 07:52:01] Open: 98495.22, High: 98513.34, Low: 98411.43, Close: 98412.88
[2024-11-23 07:53:05] Open: 98418.81, High: 98481.12, Low: 98412.67, Close: 98465.34
[2024-11-23 07:54:04] Open: 98465.54, High: 98551.26, Low: 98455.92, Close: 98543.25
[2024-11-23 07:55:02] Open: 98519.31, High: 98565.36, Low: 98519.31, Close: 98564.12
[2024-11-23 07:56:00] Open: 98566.72, High: 98637.10, Low: 98566.72, Close: 98619.06
[2024-11-23 07:57:04] Open: 98619.06, High: 98661.39, Low: 98618.40, Close: 98661.39
[2024-11-23 07:58:02] Open: 98668.96, High: 98724.00, Low: 98662.75, Close: 98718.57
[2024-11-23 07:59:00] Open: 98727.57, High: 98727.57, Low: 98685.23, Close: 98717.03
[2024-11-23 08:00:00] Open: 98724.08, High: 98734.35, Low: 98692.33, Close: 98692.33
[2024-11-23 08:01:04] Open: 98674.95, High: 98724.47, Low: 98665.49, Close: 98721.24
[2024-11-23 08:02:02] Open: 98732.81, High: 98751.45, Low: 98712.82, Close: 98741.02
[2024-11-23 08:03:00] Open: 98735.41, High: 98738.87, Low: 98717.17, Close: 98722.25
[2024-11-23 08:04:04] Open: 98742.34, High: 98757.33, Low: 98730.30, Close: 98757.33
[2024-11-23 08:05:03] Open: 98748.58, High: 98748.58, Low: 98726.00, Close: 98726.00
[2024-11-23 08:06:02] Open: 98711.63, High: 98711.63, Low: 98667.44, Close: 98667.44
[2024-11-23 08:07:00] Open: 98664.88, High: 98664.88, Low: 98644.14, Close: 98644.15
[2024-11-23 08:08:03] Open: 98642.27, High: 98642.27, Low: 98605.58, Close: 98606.11
[2024-11-23 08:09:02] Open: 98606.10, High: 98646.09, Low: 98592.19, Close: 98592.19
[2024-11-23 08:10:00] Open: 98588.82, High: 98588.82, Low: 98557.97, Close: 98570.61
[2024-11-23 08:11:04] Open: 98564.41, High: 98581.13, Low: 98538.09, Close: 98544.48
[2024-11-23 08:12:03] Open: 98555.37, High: 98606.67, Low: 98523.27, Close: 98588.40
[2024-11-23 08:13:01] Open: 98588.40, High: 98588.40, Low: 98557.37, Close: 98557.37
[2024-11-23 08:14:04] Open: 98552.62, High: 98616.28, Low: 98549.63, Close: 98616.05
[2024-11-23 08:15:02] Open: 98622.19, High: 98640.76, Low: 98619.47, Close: 98640.76
[2024-11-23 08:16:01] Open: 98639.92, High: 98650.75, Low: 98622.26, Close: 98622.26
[2024-11-23 08:17:00] Open: 98622.27, High: 98622.27, Low: 98611.33, Close: 98611.33
[2024-11-23 08:18:05] Open: 98611.33, High: 98611.33, Low: 98566.42, Close: 98593.22
[2024-11-23 08:19:04] Open: 98599.59, High: 98605.16, Low: 98580.23, Close: 98581.52
[2024-11-23 08:20:02] Open: 98580.23, High: 98580.23, Low: 98568.47, Close: 98574.86
[2024-11-23 08:21:00] Open: 98576.69, High: 98612.73, Low: 98573.75, Close: 98612.73
[2024-11-23 08:22:03] Open: 98613.42, High: 98638.97, Low: 98607.97, Close: 98627.19
[2024-11-23 08:23:01] Open: 98627.20, High: 98630.25, Low: 98610.22, Close: 98612.86
[2024-11-23 08:24:05] Open: 98610.78, High: 98646.51, Low: 98610.21, Close: 98643.00
[2024-11-23 08:25:04] Open: 98643.01, High: 98643.01, Low: 98618.91, Close: 98618.91
[2024-11-23 08:26:03] Open: 98618.91, High: 98620.34, Low: 98607.48, Close: 98613.67
[2024-11-23 08:27:02] Open: 98613.39, High: 98613.39, Low: 98590.43, Close: 98590.43
[2024-11-23 08:28:05] Open: 98590.43, High: 98590.85, Low: 98569.41, Close: 98569.41
[2024-11-23 08:29:02] Open: 98569.41, High: 98604.92, Low: 98569.41, Close: 98594.84
[2024-11-23 08:30:00] Open: 98595.61, High: 98620.33, Low: 98595.61, Close: 98620.33
[2024-11-23 08:31:00] Open: 98620.33, High: 98631.18, Low: 98615.49, Close: 98615.82
[2024-11-23 08:32:03] Open: 98589.94, High: 98589.94, Low: 98550.00, Close: 98550.00
[2024-11-23 08:33:01] Open: 98550.02, High: 98555.97, Low: 98546.51, Close: 98546.52
[2024-11-23 08:34:00] Open: 98549.80, High: 98577.02, Low: 98538.58, Close: 98577.02
[2024-11-23 08:35:03] Open: 98577.04, High: 98630.74, Low: 98575.13, Close: 98626.06
[2024-11-23 08:36:02] Open: 98626.07, High: 98658.94, Low: 98624.29, Close: 98658.94
[2024-11-23 08:37:00] Open: 98658.72, High: 98688.76, Low: 98658.72, Close: 98688.75
[2024-11-23 08:38:04] Open: 98681.96, High: 98681.96, Low: 98661.21, Close: 98661.30
[2024-11-23 08:39:02] Open: 98661.29, High: 98705.89, Low: 98661.29, Close: 98673.60
[2024-11-23 08:40:01] Open: 98680.28, High: 98714.87, Low: 98680.28, Close: 98714.87
[2024-11-23 08:41:04] Open: 98714.27, High: 98755.83, Low: 98714.27, Close: 98743.69
[2024-11-23 08:42:03] Open: 98745.89, High: 98833.02, Low: 98745.89, Close: 98833.00
[2024-11-23 08:43:02] Open: 98809.67, High: 98830.01, Low: 98776.16, Close: 98830.01
[2024-11-23 08:44:00] Open: 98812.61, High: 98812.61, Low: 98794.21, Close: 98794.21
[2024-11-23 08:45:03] Open: 98794.21, High: 98824.97, Low: 98794.20, Close: 98810.98
[2024-11-23 08:46:01] Open: 98812.04, High: 98812.04, Low: 98797.38, Close: 98807.98
[2024-11-23 08:47:05] Open: 98807.98, High: 98834.41, Low: 98800.95, Close: 98827.77
[2024-11-23 08:48:03] Open: 98829.39, High: 98865.10, Low: 98821.82, Close: 98848.75
[2024-11-23 08:49:01] Open: 98849.78, High: 98874.33, Low: 98849.78, Close: 98874.19
[2024-11-23 08:50:00] Open: 98873.37, High: 98873.37, Low: 98864.62, Close: 98867.00
[2024-11-23 08:51:03] Open: 98853.17, High: 98856.29, Low: 98817.98, Close: 98825.06
[2024-11-23 08:52:02] Open: 98823.33, High: 98854.62, Low: 98819.66, Close: 98854.62
[2024-11-23 08:53:01] Open: 98867.72, High: 98882.24, Low: 98859.76, Close: 98876.08
[2024-11-23 08:54:04] Open: 98879.89, High: 98885.57, Low: 98866.97, Close: 98884.99
[2024-11-23 08:55:03] Open: 98874.77, High: 98888.66, Low: 98866.98, Close: 98867.03
[2024-11-23 08:56:02] Open: 98876.31, High: 98878.24, Low: 98866.96, Close: 98876.11
[2024-11-23 08:57:00] Open: 98875.66, High: 98908.15, Low: 98875.66, Close: 98899.91
[2024-11-23 08:58:00] Open: 98899.60, High: 98899.60, Low: 98899.59, Close: 98899.59
[2024-11-23 08:59:03] Open: 98899.59, High: 98899.69, Low: 98883.83, Close: 98894.00
[2024-11-23 09:00:02] Open: 98884.41, High: 98889.47, Low: 98882.74, Close: 98889.47
[2024-11-23 09:01:00] Open: 98888.60, High: 98920.11, Low: 98888.60, Close: 98903.71
[2024-11-23 09:02:04] Open: 98921.80, High: 98928.77, Low: 98868.30, Close: 98868.30
[2024-11-23 09:03:03] Open: 98868.31, High: 98882.49, Low: 98850.67, Close: 98874.09
[2024-11-23 09:04:01] Open: 98874.09, High: 98889.76, Low: 98855.37, Close: 98889.75
[2024-11-23 09:05:00] Open: 98889.09, High: 98889.09, Low: 98878.72, Close: 98878.72
[2024-11-23 09:06:03] Open: 98878.72, High: 98878.72, Low: 98852.75, Close: 98852.77
[2024-11-23 09:07:02] Open: 98852.75, High: 98852.75, Low: 98836.40, Close: 98839.01
[2024-11-23 09:08:00] Open: 98839.01, High: 98839.03, Low: 98834.21, Close: 98834.21
[2024-11-23 09:09:03] Open: 98827.03, High: 98827.03, Low: 98809.06, Close: 98811.34
[2024-11-23 09:10:01] Open: 98801.55, High: 98842.93, Low: 98801.55, Close: 98842.93
[2024-11-23 09:11:00] Open: 98842.93, High: 98860.19, Low: 98842.92, Close: 98851.54
[2024-11-23 09:12:04] Open: 98865.83, High: 98869.98, Low: 98850.21, Close: 98850.21
[2024-11-23 09:13:02] Open: 98850.20, High: 98850.21, Low: 98841.46, Close: 98845.22
[2024-11-23 09:14:01] Open: 98845.23, High: 98854.16, Low: 98845.23, Close: 98849.83
[2024-11-23 09:15:05] Open: 98842.80, High: 98850.84, Low: 98839.99, Close: 98839.99
[2024-11-23 09:16:03] Open: 98844.04, High: 98844.88, Low: 98824.13, Close: 98824.14
[2024-11-23 09:17:02] Open: 98824.61, High: 98829.85, Low: 98796.42, Close: 98796.43
[2024-11-23 09:18:01] Open: 98798.41, High: 98834.65, Low: 98796.42, Close: 98826.15
[2024-11-23 09:19:05] Open: 98802.29, High: 98802.84, Low: 98802.19, Close: 98802.19
[2024-11-23 09:20:03] Open: 98802.19, High: 98804.03, Low: 98802.19, Close: 98802.20
[2024-11-23 09:21:01] Open: 98802.21, High: 98802.21, Low: 98800.01, Close: 98800.02
[2024-11-23 09:22:00] Open: 98800.02, High: 98826.08, Low: 98800.01, Close: 98813.53
[2024-11-23 09:23:03] Open: 98802.19, High: 98806.90, Low: 98785.78, Close: 98785.78
[2024-11-23 09:24:03] Open: 98785.78, High: 98786.19, Low: 98785.78, Close: 98785.78
[2024-11-23 09:25:01] Open: 98785.78, High: 98785.79, Low: 98772.54, Close: 98772.55
[2024-11-23 09:26:01] Open: 98772.55, High: 98772.55, Low: 98744.30, Close: 98744.30
[2024-11-23 09:27:00] Open: 98744.29, High: 98744.30, Low: 98744.29, Close: 98744.30
[2024-11-23 09:28:03] Open: 98744.30, High: 98749.70, Low: 98744.29, Close: 98744.30
[2024-11-23 09:29:03] Open: 98744.30, High: 98752.16, Low: 98725.69, Close: 98752.15
[2024-11-23 09:30:01] Open: 98777.53, High: 98783.68, Low: 98777.53, Close: 98782.72
[2024-11-23 09:31:04] Open: 98780.45, High: 98788.33, Low: 98748.13, Close: 98750.93
[2024-11-23 09:32:02] Open: 98750.92, High: 98750.92, Low: 98737.86, Close: 98737.86
[2024-11-23 09:33:01] Open: 98737.87, High: 98793.75, Low: 98737.87, Close: 98793.75
[2024-11-23 09:34:05] Open: 98796.76, High: 98873.75, Low: 98796.76, Close: 98862.66
[2024-11-23 09:35:03] Open: 98874.86, High: 98892.66, Low: 98874.86, Close: 98892.65
[2024-11-23 09:36:02] Open: 98898.93, High: 98898.93, Low: 98872.43, Close: 98872.43
[2024-11-23 09:37:01] Open: 98872.36, High: 98883.96, Low: 98847.99, Close: 98848.75
[2024-11-23 09:38:00] Open: 98858.78, High: 98864.91, Low: 98853.68, Close: 98857.09
[2024-11-23 09:39:03] Open: 98854.15, High: 98883.24, Low: 98847.98, Close: 98883.16
[2024-11-23 09:40:03] Open: 98889.96, High: 98916.84, Low: 98889.96, Close: 98893.38
[2024-11-23 09:41:02] Open: 98898.28, High: 98909.23, Low: 98896.73, Close: 98909.23
[2024-11-23 09:42:00] Open: 98909.24, High: 98909.24, Low: 98885.13, Close: 98885.23
[2024-11-23 09:43:04] Open: 98885.12, High: 98910.05, Low: 98870.20, Close: 98902.52
[2024-11-23 09:44:01] Open: 98902.52, High: 98902.52, Low: 98892.69, Close: 98895.23
[2024-11-23 09:45:00] Open: 98892.94, High: 98902.60, Low: 98892.94, Close: 98897.88
[2024-11-23 09:46:05] Open: 98897.88, High: 98916.34, Low: 98894.55, Close: 98911.69
[2024-11-23 09:47:04] Open: 98911.69, High: 98940.06, Low: 98908.52, Close: 98917.54
[2024-11-23 09:48:02] Open: 98920.25, High: 98920.25, Low: 98908.53, Close: 98908.70
[2024-11-23 09:49:01] Open: 98901.38, High: 98901.38, Low: 98894.54, Close: 98894.55
[2024-11-23 09:50:04] Open: 98894.55, High: 98930.49, Low: 98893.63, Close: 98923.98
[2024-11-23 09:51:02] Open: 98928.18, High: 98939.11, Low: 98926.41, Close: 98932.42
[2024-11-23 09:52:02] Open: 98933.66, High: 98943.33, Low: 98933.16, Close: 98943.33
[2024-11-23 09:53:00] Open: 98943.33, High: 98943.33, Low: 98896.84, Close: 98896.84
[2024-11-23 09:54:04] Open: 98896.83, High: 98903.75, Low: 98883.05, Close: 98883.05
[2024-11-23 09:55:02] Open: 98861.76, High: 98861.76, Low: 98836.31, Close: 98836.31
[2024-11-23 09:56:00] Open: 98837.86, High: 98844.46, Low: 98832.54, Close: 98835.19
[2024-11-23 09:57:03] Open: 98835.17, High: 98839.80, Low: 98827.39, Close: 98835.11
[2024-11-23 09:58:02] Open: 98835.16, High: 98855.79, Low: 98835.16, Close: 98848.02
[2024-11-23 09:59:00] Open: 98861.94, High: 98861.94, Low: 98842.66, Close: 98842.66
[2024-11-23 10:00:04] Open: 98842.65, High: 98847.68, Low: 98835.09, Close: 98835.09
[2024-11-23 10:01:02] Open: 98835.09, High: 98840.33, Low: 98835.09, Close: 98835.10
[2024-11-23 10:02:01] Open: 98835.10, High: 98848.11, Low: 98821.90, Close: 98845.22
[2024-11-23 10:03:00] Open: 98835.00, High: 98857.75, Low: 98827.90, Close: 98857.74
[2024-11-23 10:04:04] Open: 98841.82, High: 98841.82, Low: 98821.55, Close: 98829.99
[2024-11-23 10:05:03] Open: 98828.36, High: 98830.95, Low: 98812.65, Close: 98812.65
[2024-11-23 10:06:02] Open: 98815.22, High: 98834.29, Low: 98815.22, Close: 98824.33
[2024-11-23 10:07:05] Open: 98807.24, High: 98807.24, Low: 98800.01, Close: 98806.50
[2024-11-23 10:08:03] Open: 98796.42, High: 98816.75, Low: 98796.42, Close: 98809.34
[2024-11-23 10:09:02] Open: 98809.35, High: 98809.35, Low: 98792.47, Close: 98794.65
[2024-11-23 10:10:01] Open: 98792.68, High: 98822.04, Low: 98792.68, Close: 98822.03
[2024-11-23 10:11:05] Open: 98822.03, High: 98822.10, Low: 98815.85, Close: 98815.86
[2024-11-23 10:12:03] Open: 98815.85, High: 98815.86, Low: 98800.68, Close: 98800.71
[2024-11-23 10:13:01] Open: 98793.10, High: 98793.11, Low: 98785.58, Close: 98785.58
[2024-11-23 10:14:00] Open: 98782.91, High: 98783.96, Low: 98779.52, Close: 98783.90
[2024-11-23 10:15:03] Open: 98783.90, High: 98809.64, Low: 98783.90, Close: 98809.53
[2024-11-23 10:16:02] Open: 98811.78, High: 98820.31, Low: 98809.53, Close: 98817.16
[2024-11-23 10:17:01] Open: 98807.99, High: 98811.58, Low: 98797.43, Close: 98811.56
[2024-11-23 10:18:05] Open: 98810.56, High: 98833.64, Low: 98804.95, Close: 98823.43
[2024-11-23 10:19:03] Open: 98823.44, High: 98851.70, Low: 98822.42, Close: 98848.91
[2024-11-23 10:20:01] Open: 98828.77, High: 98842.30, Low: 98828.77, Close: 98841.40
[2024-11-23 10:21:04] Open: 98839.69, High: 98839.70, Low: 98837.01, Close: 98837.37
[2024-11-23 10:22:02] Open: 98837.32, High: 98856.41, Low: 98837.32, Close: 98856.40
[2024-11-23 10:23:01] Open: 98867.49, High: 98873.61, Low: 98834.90, Close: 98834.90
[2024-11-23 10:24:04] Open: 98834.89, High: 98834.89, Low: 98809.53, Close: 98809.92
[2024-11-23 10:25:02] Open: 98809.53, High: 98826.69, Low: 98809.53, Close: 98822.12
[2024-11-23 10:26:01] Open: 98817.84, High: 98821.80, Low: 98811.29, Close: 98819.18
[2024-11-23 10:27:00] Open: 98817.11, High: 98822.13, Low: 98804.52, Close: 98813.64
[2024-11-23 10:28:03] Open: 98809.60, High: 98809.60, Low: 98770.49, Close: 98770.60
[2024-11-23 10:29:01] Open: 98770.46, High: 98770.46, Low: 98758.76, Close: 98758.76
[2024-11-23 10:30:04] Open: 98759.73, High: 98767.28, Low: 98739.83, Close: 98739.83
[2024-11-23 10:31:02] Open: 98739.82, High: 98739.83, Low: 98711.89, Close: 98711.89
[2024-11-23 10:32:00] Open: 98702.00, High: 98702.00, Low: 98603.46, Close: 98617.04
[2024-11-23 10:33:05] Open: 98620.87, High: 98640.40, Low: 98605.38, Close: 98615.22
[2024-11-23 10:34:03] Open: 98617.58, High: 98617.58, Low: 98600.01, Close: 98600.01
[2024-11-23 10:35:01] Open: 98600.01, High: 98603.82, Low: 98597.76, Close: 98599.32
[2024-11-23 10:36:04] Open: 98599.24, High: 98599.24, Low: 98591.87, Close: 98591.87
[2024-11-23 10:37:02] Open: 98591.88, High: 98604.94, Low: 98579.22, Close: 98579.24
[2024-11-23 10:38:00] Open: 98579.24, High: 98579.61, Low: 98557.01, Close: 98558.30
[2024-11-23 10:39:00] Open: 98558.80, High: 98572.90, Low: 98557.01, Close: 98562.79
[2024-11-23 10:40:03] Open: 98559.18, High: 98588.86, Low: 98546.53, Close: 98546.53
[2024-11-23 10:41:02] Open: 98552.83, High: 98585.42, Low: 98546.52, Close: 98585.42
[2024-11-23 10:42:01] Open: 98585.43, High: 98620.00, Low: 98585.42, Close: 98617.00
[2024-11-23 10:43:04] Open: 98607.67, High: 98607.67, Low: 98593.21, Close: 98599.42
[2024-11-23 10:44:02] Open: 98596.53, High: 98629.08, Low: 98590.01, Close: 98593.90
[2024-11-23 10:45:01] Open: 98598.68, High: 98640.93, Low: 98594.94, Close: 98640.93
[2024-11-23 10:46:00] Open: 98626.28, High: 98626.28, Low: 98624.63, Close: 98626.27
[2024-11-23 10:47:04] Open: 98624.76, High: 98637.76, Low: 98624.76, Close: 98626.18
[2024-11-23 10:48:02] Open: 98624.64, High: 98642.84, Low: 98591.93, Close: 98592.73
[2024-11-23 10:49:00] Open: 98596.99, High: 98624.13, Low: 98591.93, Close: 98595.02
[2024-11-23 10:50:04] Open: 98594.29, High: 98624.59, Low: 98591.94, Close: 98620.38
[2024-11-23 10:51:02] Open: 98619.86, High: 98619.87, Low: 98611.28, Close: 98611.29
